Customer Category	Customer Id	Data Utilization	Date	Gender	Month Name	Region	Services	State	Week	Age	Call Quality	Capacity	Data traffic	Employee cost	Maintanace cost	Marketing Cost	Nw availability	Packet loss	Plan	Thpt	Total Cost	Utilization	Utilization data
Retain	S0469	> 90% Utilize	6/8/2021	Male	Jun	West	"Voice,Data"	Gujarat	Week-24	21	1	45	44	52	80	89	89.86	0.36	199	2374.38	221	87	97.78
Retain	S1014	> 90% Utilize	8/16/2021	Male	Aug	Central	"Voice,Data"	Madhya Pradesh	Week-34	20	2	45	41	81	54	100	91.99	1.78	199	1458.47	235	56	91.11
Retain	S0966	> 90% Utilize	2/2/2021	Male	Feb	Central	"Voice,Data"	Madhya Pradesh	Week-6	25	2	45	41	83	86	99	91.82	1.41	199	1402.18	268	74.1	91.11
Retain	S0300	> 90% Utilize	2/7/2021	Male	Feb	Central	"Voice,Data"	Chhattisgarh	Week-7	22	2	45	42	59	43	94	94.72	1.45	199	1344.39	196	42	93.33
Retain	S0950	> 90% Utilize	6/4/2021	Male	Jun	Central	"Voice,Data"	Madhya Pradesh	Week-23	23	2	45	42	79	61	85	96.94	1.54	199	1397.53	225	76.17	93.33
Retain	S0302	> 90% Utilize	11/3/2021	Male	Nov	Central	"Voice,Data"	Chhattisgarh	Week-45	23	2	45	41	52	98	55	91.94	1.49	199	1425.87	205	48	91.11
Retain	S0300	> 90% Utilize	10/5/2021	Male	Oct	Central	"Voice,Data"	Chhattisgarh	Week-41	22	2	45	41	71	92	85	95.62	1.69	199	1484.27	248	41	91.11
Retain	S1014	> 90% Utilize	10/15/2021	Male	Oct	Central	"Voice,Data"	Madhya Pradesh	Week-42	20	2	45	41	55	84	92	91.55	1.42	199	1171.61	231	57.5	91.11
Retain	S0966	> 90% Utilize	9/4/2021	Male	Sep	Central	"Voice,Data"	Madhya Pradesh	Week-36	25	2	45	42	54	59	63	90.37	1.31	199	880.65	176	61.67	93.33
Retain	S0300	> 90% Utilize	9/5/2021	Male	Sep	Central	"Voice,Data"	Chhattisgarh	Week-37	22	2	45	42	74	64	88	97.93	1.56	199	1398.76	226	42	93.33
Retain	S1014	> 90% Utilize	9/15/2021	Male	Sep	Central	"Voice,Data"	Madhya Pradesh	Week-38	20	2	45	41	84	79	68	87.9	2	199	1318.63	231	50.5	91.11
Retain	S0776	> 90% Utilize	8/13/2021	Male	Aug	East	"Voice,Data"	Jharkhand	Week-33	20	2	45	41	54	44	68	90.43	1.37	199	893.2	166	41	91.11
Retain	S1791	> 90% Utilize	12/22/2021	Male	Dec	East	"Voice,Data"	West Bengal	Week-52	19	2	45	42	91	66	94	95.79	1.86	199	1525.25	251	42	93.33
Retain	S1789	> 90% Utilize	11/6/2021	Male	Nov	East	"Voice,Data"	West Bengal	Week-45	26	2	45	41	90	60	62	90.95	1.66	199	1090.72	212	78.33	91.11
Retain	S1418	> 90% Utilize	2/9/2021	Male	Feb	North	"Voice,Data"	Rajasthan	Week-7	20	2	45	41	78	72	73	93.78	2	199	1046.87	223	61	91.11
Retain	S1418	> 90% Utilize	1/10/2021	Male	Jan	North	"Voice,Data"	Rajasthan	Week-3	20	2	45	41	86	48	74	97.76	1.65	199	1554.17	208	61.33	91.11
Retain	S0640	> 90% Utilize	7/1/2021	Male	Jul	North	"Voice,Data"	Himachal Pradesh	Week-27	19	2	45	41	53	58	71	94.98	1.51	199	1148.29	182	49	91.11
Retain	S0650	> 90% Utilize	11/26/2021	Male	Nov	North	"Voice,Data"	Himachal Pradesh	Week-48	25	2	45	41	57	66	84	98.88	1.48	199	1273.82	207	41	91.11
Retain	S0698	> 90% Utilize	9/4/2021	Male	Sep	North	"Voice,Data"	Jammu & kashmir	Week-36	25	2	45	41	81	82	71	93.85	1.5	199	1000.42	234	41	91.11
Retain	S1272	> 90% Utilize	11/13/2021	Male	Nov	North-East	"Voice,Data"	Nagaland	Week-46	22	2	45	41	78	58	52	88.9	1.75	199	1141.64	188	41	91.11
Retain	S1566	> 90% Utilize	1/5/2021	Male	Jan	South	"Voice,Data"	Telangana	Week-2	19	2	45	41	48	55	72	94.83	1.62	199	851.82	175	41.67	91.11
Retain	S1573	> 90% Utilize	3/23/2021	Male	Mar	South	"Voice,Data"	Telangana	Week-13	23	2	45	42	73	54	80	89.92	1.57	199	1453.35	207	108	93.33
Retain	S1505	> 90% Utilize	4/22/2021	Male	Apr	South	"Voice,Data"	Tamil Nadu	Week-17	21	2	45	42	67	98	86	91.62	1.68	199	1571.73	251	58.67	93.33
Retain	S1505	> 90% Utilize	12/18/2021	Male	Dec	South	"Voice,Data"	Tamil Nadu	Week-51	21	2	45	42	75	52	98	88.9	2	199	832.74	225	57	93.33
Retain	S0834	> 90% Utilize	1/3/2021	Male	Jan	South	"Voice,Data"	Karnataka	Week-2	21	2	45	41	77	73	79	97.45	2	199	1832.61	229	69	91.11
Retain	S0896	> 90% Utilize	6/14/2021	Male	Jun	South	"Voice,Data"	Kerala	Week-25	19	2	45	41	73	56	71	85.64	1.3	199	1377.48	200	41	91.11
Retain	S0936	> 90% Utilize	9/9/2021	Male	Sep	South	"Voice,Data"	Kerala	Week-37	18	2	45	42	58	67	68	91.4	1.72	199	1289.3	193	51.5	93.33
Retain	S1042	> 90% Utilize	5/17/2021	Male	May	West	"Voice,Data"	Maharashtra	Week-21	24	2	45	42	91	66	86	91.6	1.33	199	1144.17	243	57	93.33
Retain	S0436	> 90% Utilize	10/17/2021	Male	Oct	West	"Voice,Data"	Gujarat	Week-43	21	2	45	41	90	68	67	90.33	1.7	199	1345.37	225	51	91.11
Retain	S1693	> 90% Utilize	1/17/2021	Male	Jan	Central	"Voice,Data"	Uttarakhand	Week-4	18	2	45	44	93	73	88	93.55	1.68	199	1360.41	254	44	97.78
Retain	S1719	> 90% Utilize	1/7/2021	Male	Jan	Central	"Voice,Data"	Uttarakhand	Week-2	22	2	45	43	100	75	73	93.95	1.86	199	1559.69	248	35.5	95.56
Retain	S1719	> 90% Utilize	3/8/2021	Male	Mar	Central	"Voice,Data"	Uttarakhand	Week-11	22	2	45	45	70	84	55	93.3	1.41	199	934.55	209	45	100.00
Retain	S0966	> 90% Utilize	8/1/2021	Male	Aug	Central	"Voice,Data"	Madhya Pradesh	Week-32	25	2	45	44	69	70	83	95.56	1.4	199	2288.41	222	74.8	97.78
Retain	S0297	> 90% Utilize	8/8/2021	Male	Aug	Central	"Voice,Data"	Chhattisgarh	Week-33	18	2	45	44	45	90	73	91.83	2	199	1385.5	208	42.5	97.78
Retain	S0950	> 90% Utilize	8/3/2021	Male	Aug	Central	"Voice,Data"	Madhya Pradesh	Week-32	23	2	45	45	96	60	86	91.95	1.74	199	840.86	242	73.2	100.00
Retain	S0297	> 90% Utilize	6/9/2021	Male	Jun	Central	"Voice,Data"	Chhattisgarh	Week-24	18	2	45	45	52	100	55	89.47	1.43	199	1292.68	207	37.5	100.00
Retain	S1012	> 90% Utilize	11/4/2021	Male	Nov	Central	"Voice,Data"	Madhya Pradesh	Week-45	20	2	45	43	73	62	53	93.67	1.39	199	949.49	188	42.33	95.56
Retain	S1022	> 90% Utilize	10/30/2021	Male	Oct	Central	"Voice,Data"	Madhya Pradesh	Week-44	24	2	45	45	50	82	71	88.62	1.61	199	1370.67	203	87.5	100.00
Retain	S1639	> 90% Utilize	6/18/2021	Male	Jun	Central	"Voice,Data"	Uttar Pradesh	Week-25	22	2	45	44	43	90	79	96.51	1.81	199	1479.79	212	73	97.78
Retain	S1639	> 90% Utilize	5/19/2021	Male	May	Central	"Voice,Data"	Uttar Pradesh	Week-21	22	2	45	45	40	74	60	95.4	1.63	199	1780.79	174	77.67	100.00
Retain	S1472	> 90% Utilize	5/19/2021	Male	May	East	"Voice,Data"	Sikkim	Week-21	18	2	45	45	53	48	86	95.57	1.53	199	1892.79	187	22.5	100.00
Retain	S1324	> 90% Utilize	8/21/2021	Male	Aug	East	"Voice,Data"	Odisha	Week-34	22	2	45	45	65	71	92	89.84	2	199	1215.53	228	92	100.00
Retain	S0793	> 90% Utilize	12/9/2021	Male	Dec	East	"Voice,Data"	Jharkhand	Week-50	24	2	45	44	67	100	74	94.46	2	199	1059.72	241	44	97.78
Retain	S1314	> 90% Utilize	2/16/2021	Male	Feb	East	"Voice,Data"	Odisha	Week-8	21	2	45	43	98	67	87	91.73	1.81	199	1258.7	252	21.5	95.56
Retain	S1314	> 90% Utilize	7/16/2021	Male	Jul	East	"Voice,Data"	Odisha	Week-29	21	2	45	43	85	71	97	88.78	1.55	199	1296.31	253	21.5	95.56
Retain	S0763	> 90% Utilize	5/5/2021	Male	May	East	"Voice,Data"	Jharkhand	Week-19	21	2	45	44	91	52	81	95.51	1.51	199	1847.41	224	36.75	97.78
Retain	S0777	> 90% Utilize	10/28/2021	Male	Oct	East	"Voice,Data"	Jharkhand	Week-44	22	2	45	45	46	54	92	90.79	1.35	199	956.66	192	45	100.00
Retain	S0780	> 90% Utilize	10/27/2021	Male	Oct	East	"Voice,Data"	Jharkhand	Week-44	24	2	45	45	87	85	79	97.49	1.81	199	1005.18	251	51.33	100.00
Retain	S1743	> 90% Utilize	8/8/2021	Male	Aug	East	"Voice,Data"	West Bengal	Week-33	25	2	45	44	44	99	91	89.33	1.67	199	1059.75	234	77.33	97.78
Retain	S1761	> 90% Utilize	2/22/2021	Male	Feb	East	"Voice,Data"	West Bengal	Week-9	23	2	45	43	52	41	87	93.62	1.43	199	1579.66	180	59	95.56
Retain	S1759	> 90% Utilize	6/4/2021	Male	Jun	East	"Voice,Data"	West Bengal	Week-23	22	2	45	45	89	56	78	94.96	1.38	199	1200.62	223	45	100.00
Retain	S0210	> 90% Utilize	4/20/2021	Male	Apr	East	"Voice,Data"	Bihar	Week-17	21	2	45	43	61	67	74	92.99	1.32	199	957.4	202	43	95.56
Retain	S0234	> 90% Utilize	1/10/2021	Male	Jan	East	"Voice,Data"	Bihar	Week-3	18	2	45	43	41	78	94	93.51	1.36	199	865.82	213	43	95.56
Retain	S1427	> 90% Utilize	4/5/2021	Male	Apr	North	"Voice,Data"	Rajasthan	Week-15	18	2	45	44	41	96	97	94.97	1.86	199	1032.58	234	51	97.78
Retain	S0712	> 90% Utilize	8/9/2021	Male	Aug	North	"Voice,Data"	Jammu & kashmir	Week-33	21	2	45	43	57	63	81	94.48	1.66	199	952.2	201	43	95.56
Retain	S0617	> 90% Utilize	2/5/2021	Male	Feb	North	"Voice,Data"	Himachal Pradesh	Week-6	21	2	45	43	85	40	76	89.8	1.7	199	972.27	201	43	95.56
Retain	S1413	> 90% Utilize	5/15/2021	Male	May	North	"Voice,Data"	Rajasthan	Week-20	25	2	45	44	57	45	95	94.53	1.4	199	1014.7	197	32	97.78
Retain	S1416	> 90% Utilize	10/4/2021	Male	Oct	North	"Voice,Data"	Rajasthan	Week-41	19	2	45	45	65	93	72	93.3	1.44	199	1170.82	230	59.5	100.00
Retain	S1274	> 90% Utilize	11/8/2021	Male	Nov	North-East	"Voice,Data"	Nagaland	Week-46	24	2	45	44	49	77	97	97.41	1.33	199	1459.59	223	67.5	97.78
Retain	S1602	> 90% Utilize	11/11/2021	Male	Nov	South	"Voice,Data"	Telangana	Week-46	23	2	45	44	94	54	73	98.43	1.51	199	2274.75	221	44	97.78
Retain	S1566	> 90% Utilize	10/2/2021	Male	Oct	South	"Voice,Data"	Telangana	Week-40	19	2	45	44	58	62	57	89.69	1.36	199	1150.75	177	44	97.78
Retain	S0892	> 90% Utilize	4/7/2021	Male	Apr	South	"Voice,Data"	Kerala	Week-15	26	2	45	44	95	84	64	92.52	1.44	199	827.43	243	37.5	97.78
Retain	S0817	> 90% Utilize	8/5/2021	Male	Aug	South	"Voice,Data"	Karnataka	Week-32	22	2	45	44	74	69	91	90.98	1.49	199	1056.76	234	50.67	97.78
Retain	S0881	> 90% Utilize	2/12/2021	Male	Feb	South	"Voice,Data"	Kerala	Week-7	22	2	45	45	56	79	73	96.81	1.74	199	1841.55	208	58.5	100.00
Retain	S0813	> 90% Utilize	1/8/2021	Male	Jan	South	"Voice,Data"	Karnataka	Week-2	26	2	45	44	93	95	61	93.81	1.51	199	1198.85	249	35.5	97.78
Retain	S0905	> 90% Utilize	1/9/2021	Male	Jan	South	"Voice,Data"	Kerala	Week-2	19	2	45	45	42	71	81	94.68	1.51	199	1081.78	194	45	100.00
Retain	S0821	> 90% Utilize	7/9/2021	Male	Jul	South	"Voice,Data"	Karnataka	Week-28	25	2	45	44	93	77	81	84.41	1.73	199	1330.83	251	65.67	97.78
Retain	S0896	> 90% Utilize	3/16/2021	Male	Mar	South	"Voice,Data"	Kerala	Week-12	19	2	45	43	93	68	75	96.53	1.61	199	1411.38	236	43	95.56
Retain	S1509	> 90% Utilize	5/3/2021	Male	May	South	"Voice,Data"	Tamil Nadu	Week-19	21	2	45	44	84	66	65	95.56	1.68	199	1135.37	215	65.33	97.78
Retain	S0858	> 90% Utilize	11/4/2021	Male	Nov	South	"Voice,Data"	Karnataka	Week-45	18	2	45	44	41	50	81	91.51	1.45	199	1167.3	172	37	97.78
Retain	S0932	> 90% Utilize	11/4/2021	Male	Nov	South	"Voice,Data"	Kerala	Week-45	25	2	45	45	92	42	89	96.4	1.78	199	2015.54	223	44.5	100.00
Retain	S0414	> 90% Utilize	8/13/2021	Male	Aug	West	"Voice,Data"	Goa	Week-33	18	2	45	43	99	88	62	92.32	2	199	1529.65	249	43	95.56
Retain	S0398	> 90% Utilize	8/2/2021	Male	Aug	West	"Voice,Data"	Goa	Week-32	20	2	45	44	66	42	97	84.52	1.67	199	1120.36	205	44	97.78
Retain	S1065	> 90% Utilize	4/24/2021	Male	Apr	West	"Voice,Data"	Maharashtra	Week-17	18	2	45	43	48	78	77	90.57	2	199	1259.82	203	69.5	95.56
Retain	S1042	> 90% Utilize	8/15/2021	Male	Aug	West	"Voice,Data"	Maharashtra	Week-34	24	2	45	45	53	91	85	96.72	1.56	199	1917.57	229	57	100.00
Retain	S1065	> 90% Utilize	7/23/2021	Male	Jul	West	"Voice,Data"	Maharashtra	Week-30	18	2	45	43	82	57	72	86.97	1.34	199	1285.39	211	65.5	95.56
Retain	S0456	> 90% Utilize	5/22/2021	Male	May	West	"Voice,Data"	Gujarat	Week-21	19	2	45	45	83	85	54	93.38	1.87	199	848.88	222	100	100.00
Retain	S0453	> 90% Utilize	11/13/2021	Male	Nov	West	"Voice,Data"	Gujarat	Week-46	18	2	45	43	83	56	94	90.45	1.43	199	1041.86	233	42.67	95.56
Retain	S0973	> 90% Utilize	2/2/2021	Male	Feb	Central	"Voice,Data"	Madhya Pradesh	Week-6	22	3	45	41	42	95	56	96.84	2.53	199	2164.27	193	74.1	91.11
Retain	S0960	> 90% Utilize	2/14/2021	Male	Feb	Central	"Voice,Data"	Madhya Pradesh	Week-8	24	3	45	42	76	83	83	97.74	2.69	199	1658.63	242	34.5	93.33
Retain	S0966	> 90% Utilize	1/3/2021	Male	Jan	Central	"Voice,Data"	Madhya Pradesh	Week-2	25	3	45	42	82	40	70	90.82	2.39	199	1185.84	192	68.5	93.33
Retain	S0994	> 90% Utilize	3/25/2021	Male	Mar	Central	"Voice,Data"	Madhya Pradesh	Week-13	23	3	45	42	79	94	74	92.75	2.88	199	802.47	247	42	93.33
Retain	S0950	> 90% Utilize	5/1/2021	Male	May	Central	"Voice,Data"	Madhya Pradesh	Week-18	23	3	45	42	65	46	69	96.6	2.39	199	1606.59	180	81	93.33
Retain	S1314	> 90% Utilize	12/13/2021	Male	Dec	East	"Voice,Data"	Odisha	Week-51	21	3	45	42	79	47	79	90.74	2.56	199	1401.27	205	53	93.33
Retain	S0753	> 90% Utilize	1/22/2021	Male	Jan	East	"Voice,Data"	Jharkhand	Week-4	19	3	45	41	91	52	88	91.7	2.49	199	1299.52	231	41	91.11
Retain	S1293	> 90% Utilize	1/7/2021	Male	Jan	East	"Voice,Data"	Odisha	Week-2	19	3	45	42	74	68	50	95.84	2.47	199	1826.36	192	42	93.33
Retain	S1759	> 90% Utilize	5/1/2021	Male	May	East	"Voice,Data"	West Bengal	Week-18	22	3	45	41	69	86	100	95.63	2.62	199	1838.56	255	41	91.11
Retain	S1788	> 90% Utilize	11/13/2021	Male	Nov	East	"Voice,Data"	West Bengal	Week-46	22	3	45	41	67	86	78	94.47	2.31	199	864.67	231	41	91.11
Retain	S0204	> 90% Utilize	4/8/2021	Male	Apr	East	"Voice,Data"	Bihar	Week-15	18	3	45	42	75	86	94	89.95	2.39	199	1202.78	255	42	93.33
Retain	S0234	> 90% Utilize	10/7/2021	Male	Oct	East	"Voice,Data"	Bihar	Week-41	18	3	45	42	85	74	74	90.61	2.51	199	1330.46	233	42	93.33
Retain	S1423	> 90% Utilize	4/7/2021	Male	Apr	North	"Voice,Data"	Rajasthan	Week-15	24	3	45	41	62	71	68	93.94	2.54	199	1534.21	201	48	91.11
Retain	S0693	> 90% Utilize	8/26/2021	Male	Aug	North	"Voice,Data"	Jammu & kashmir	Week-35	19	3	45	41	86	49	52	92.59	2.88	199	902.49	187	41	91.11
Retain	S1419	> 90% Utilize	1/10/2021	Male	Jan	North	"Voice,Data"	Rajasthan	Week-3	22	3	45	42	76	82	61	92.66	2.53	199	982.62	219	61.33	93.33
Retain	S0565	> 90% Utilize	5/17/2021	Male	May	North	"Voice,Data"	Haryana	Week-21	26	3	45	42	87	97	59	97.34	2.9	199	2038.47	243	42	93.33
Retain	S1416	> 90% Utilize	11/3/2021	Male	Nov	North	"Voice,Data"	Rajasthan	Week-45	19	3	45	41	48	86	51	98.95	2.32	199	2335.76	185	41	91.11
Retain	S1399	> 90% Utilize	10/3/2021	Male	Oct	North	"Voice,Data"	Punjab	Week-41	18	3	45	41	48	58	79	90.38	3	199	1408.48	185	37	91.11
Retain	S0640	> 90% Utilize	10/3/2021	Male	Oct	North	"Voice,Data"	Himachal Pradesh	Week-41	19	3	45	42	83	71	92	88.99	2.76	199	1288.73	246	55	93.33
Retain	S0583	> 90% Utilize	9/5/2021	Male	Sep	North	"Voice,Data"	Haryana	Week-37	21	3	45	41	60	77	68	88.69	3	199	1409.86	205	64.5	91.11
Retain	S1602	> 90% Utilize	8/13/2021	Male	Aug	South	"Voice,Data"	Telangana	Week-33	23	3	45	42	98	91	94	97.59	2.32	199	1965.21	283	42	93.33
Retain	S0410	> 90% Utilize	12/12/2021	Male	Dec	West	"Voice,Data"	Goa	Week-51	19	3	45	42	83	96	93	88.54	2.75	199	852.78	272	28.33	93.33
Retain	S0414	> 90% Utilize	12/11/2021	Male	Dec	West	"Voice,Data"	Goa	Week-50	18	3	45	41	67	86	72	91.62	2.74	199	1013.42	225	50.5	91.11
Retain	S0373	> 90% Utilize	3/3/2021	Male	Mar	West	"Voice,Data"	Goa	Week-10	25	3	45	41	90	76	86	96.69	3	199	1644.28	252	20.5	91.11
Retain	S0469	> 90% Utilize	8/7/2021	Male	Aug	West	"Voice,Data"	Gujarat	Week-32	21	3	45	41	45	63	58	88.96	2.57	199	1149.7	166	78	91.11
Retain	S0482	> 90% Utilize	2/1/2021	Male	Feb	West	"Voice,Data"	Gujarat	Week-6	22	3	45	42	45	52	51	92.61	2.61	199	1283.22	148	73.5	93.33
Retain	S0456	> 90% Utilize	11/18/2021	Male	Nov	West	"Voice,Data"	Gujarat	Week-47	19	3	45	41	89	56	55	88.98	2.51	199	1375.57	200	95.25	91.11
Retain	S1719	> 90% Utilize	4/7/2021	Male	Apr	Central	"Voice,Data"	Uttarakhand	Week-15	22	3	45	45	40	62	53	96.3	2.44	199	1912.55	155	45	100.00
Retain	S1706	> 90% Utilize	3/14/2021	Male	Mar	Central	"Voice,Data"	Uttarakhand	Week-12	22	3	45	44	65	93	94	94.69	3	199	1184.5	252	44	97.78
Retain	S0973	> 90% Utilize	4/3/2021	Male	Apr	Central	"Voice,Data"	Madhya Pradesh	Week-14	22	3	45	44	95	79	50	93.67	2.59	199	1589.61	224	69.67	97.78
Retain	S0951	> 90% Utilize	8/3/2021	Male	Aug	Central	"Voice,Data"	Madhya Pradesh	Week-32	22	3	45	45	99	80	98	90.3	2.81	199	1049.42	277	73.2	100.00
Retain	S1017	> 90% Utilize	12/25/2021	Male	Dec	Central	"Voice,Data"	Madhya Pradesh	Week-52	21	3	45	43	75	44	51	96.55	2.84	199	1908.25	170	43	95.56
Retain	S0345	> 90% Utilize	12/18/2021	Male	Dec	Central	"Voice,Data"	Chhattisgarh	Week-51	21	3	45	45	71	49	67	94.72	2.69	199	1008.15	187	50.5	100.00
Retain	S0300	> 90% Utilize	7/7/2021	Male	Jul	Central	"Voice,Data"	Chhattisgarh	Week-28	22	3	45	44	45	64	80	88.96	2.39	199	1513.69	189	44	97.78
Retain	S0300	> 90% Utilize	6/7/2021	Male	Jun	Central	"Voice,Data"	Chhattisgarh	Week-24	22	3	45	44	99	77	86	94.3	3	199	1472.68	262	44	97.78
Retain	S0966	> 90% Utilize	3/4/2021	Male	Mar	Central	"Voice,Data"	Madhya Pradesh	Week-10	25	3	45	45	99	75	79	93.33	2.32	199	866.64	253	70.33	100.00
Retain	S0950	> 90% Utilize	11/1/2021	Male	Nov	Central	"Voice,Data"	Madhya Pradesh	Week-45	23	3	45	45	81	49	55	97.94	2.89	199	1288.89	185	67.75	100.00
Retain	S0966	> 90% Utilize	10/4/2021	Male	Oct	Central	"Voice,Data"	Madhya Pradesh	Week-41	25	3	45	43	49	48	82	89.93	2.48	199	1259.76	179	67.33	95.56
Retain	S1012	> 90% Utilize	10/5/2021	Male	Oct	Central	"Voice,Data"	Madhya Pradesh	Week-41	20	3	45	44	81	82	96	88.56	2.35	199	1584.9	259	40	97.78
Retain	S0983	> 90% Utilize	9/7/2021	Male	Sep	Central	"Voice,Data"	Madhya Pradesh	Week-37	20	3	45	43	47	78	95	94	3	199	1225.87	220	66	95.56
Retain	S1655	> 90% Utilize	1/21/2021	Male	Jan	Central	"Voice,Data"	Uttar Pradesh	Week-4	23	3	45	45	40	70	76	96.52	2.3	199	1990.2	186	46.67	100.00
Retain	S1314	> 90% Utilize	3/18/2021	Male	Mar	East	"Voice,Data"	Odisha	Week-12	21	3	45	45	85	98	78	89.34	2.42	199	894.42	261	22.5	100.00
Retain	S1324	> 90% Utilize	10/20/2021	Male	Oct	East	"Voice,Data"	Odisha	Week-43	22	3	45	43	74	49	66	98	2.53	199	1509.43	189	86.67	95.56
Retain	S0212	> 90% Utilize	7/8/2021	Male	Jul	East	"Voice,Data"	Bihar	Week-28	21	3	45	44	74	72	64	88.81	2.32	199	1063.59	210	69.5	97.78
Retain	S0208	> 90% Utilize	3/16/2021	Male	Mar	East	"Voice,Data"	Bihar	Week-12	23	3	45	44	70	46	96	91.73	2.8	199	1571.31	212	43.5	97.78
Retain	S0603	> 90% Utilize	4/24/2021	Male	Apr	North	"Voice,Data"	Himachal Pradesh	Week-17	26	3	45	45	53	71	92	91.91	3	199	895.64	216	35.33	100.00
Retain	S0720	> 90% Utilize	12/14/2021	Male	Dec	North	"Voice,Data"	Jammu & kashmir	Week-51	20	3	45	43	76	44	72	88.52	2.64	199	986.57	192	43	95.56
Retain	S1427	> 90% Utilize	2/4/2021	Male	Feb	North	"Voice,Data"	Rajasthan	Week-6	18	3	45	44	85	41	85	97.33	2.79	199	1258.32	211	49	97.78
Retain	S0697	> 90% Utilize	7/28/2021	Male	Jul	North	"Voice,Data"	Jammu & kashmir	Week-31	26	3	45	45	69	69	71	88.44	2.47	199	1272.58	209	93	100.00
Retain	S0697	> 90% Utilize	6/28/2021	Male	Jun	North	"Voice,Data"	Jammu & kashmir	Week-27	26	3	45	43	49	59	51	88.87	3	199	1043.43	159	96.5	95.56
Retain	S0691	> 90% Utilize	3/3/2021	Male	Mar	North	"Voice,Data"	Jammu & kashmir	Week-10	21	3	45	44	41	46	96	90.56	2.38	199	1192.83	183	44	97.78
Retain	S0566	> 90% Utilize	5/2/2021	Male	May	North	"Voice,Data"	Haryana	Week-19	24	3	45	44	65	60	64	90.82	2.84	199	1379.37	189	44	97.78
Retain	S0587	> 90% Utilize	10/23/2021	Male	Oct	North	"Voice,Data"	Haryana	Week-43	18	3	45	43	47	81	51	91.72	3	199	1526.65	179	43	95.56
Retain	S1574	> 90% Utilize	5/7/2021	Male	May	South	"Voice,Data"	Telangana	Week-19	18	3	45	43	78	69	98	93.45	2.43	199	1478.24	245	37	95.56
Retain	S1566	> 90% Utilize	11/1/2021	Male	Nov	South	"Voice,Data"	Telangana	Week-45	19	3	45	44	42	55	50	93.53	2.72	199	913.83	147	44	97.78
Retain	S1608	> 90% Utilize	10/5/2021	Male	Oct	South	"Voice,Data"	Telangana	Week-41	23	3	45	44	74	98	76	90	2.37	199	1539.38	248	22	97.78
Retain	S1527	> 90% Utilize	4/8/2021	Male	Apr	South	"Voice,Data"	Tamil Nadu	Week-15	23	3	45	45	80	85	89	96.73	2.69	199	1323.71	254	54	100.00
Retain	S1509	> 90% Utilize	4/3/2021	Male	Apr	South	"Voice,Data"	Tamil Nadu	Week-14	21	3	45	45	50	72	95	89.51	2.36	199	896.48	217	74	100.00
Retain	S1505	> 90% Utilize	8/20/2021	Male	Aug	South	"Voice,Data"	Tamil Nadu	Week-34	21	3	45	43	64	52	98	84.58	2.7	199	1441.64	214	60.67	95.56
Retain	S0824	> 90% Utilize	2/5/2021	Male	Feb	South	"Voice,Data"	Karnataka	Week-6	24	3	45	44	50	47	58	90.62	2.89	199	1219.49	155	88	97.78
Retain	S0810	> 90% Utilize	1/1/2021	Male	Jan	South	"Voice,Data"	Karnataka	Week-1	26	3	45	44	74	96	93	91.51	2.75	199	1314.55	263	57.5	97.78
Retain	S0897	> 90% Utilize	1/8/2021	Male	Jan	South	"Voice,Data"	Kerala	Week-2	24	3	45	43	90	100	57	94.4	2.69	199	1294.39	247	36.5	95.56
Retain	S1527	> 90% Utilize	7/7/2021	Male	Jul	South	"Voice,Data"	Tamil Nadu	Week-28	23	3	45	43	99	95	72	91.38	2.81	199	1258.88	266	43	95.56
Retain	S1505	> 90% Utilize	6/21/2021	Male	Jun	South	"Voice,Data"	Tamil Nadu	Week-26	21	3	45	45	89	73	85	94.82	2.42	199	1573.47	247	59.33	100.00
Retain	S0870	> 90% Utilize	11/6/2021	Male	Nov	South	"Voice,Data"	Karnataka	Week-45	26	3	45	45	63	81	78	92.61	2.75	199	1053.33	222	65.67	100.00
Retain	S0817	> 90% Utilize	11/3/2021	Male	Nov	South	"Voice,Data"	Karnataka	Week-45	22	3	45	43	57	47	88	98.89	2.73	199	1111.48	192	50.6	95.56
Retain	S0892	> 90% Utilize	10/4/2021	Male	Oct	South	"Voice,Data"	Kerala	Week-41	26	3	45	44	51	95	86	90.34	2.59	199	1395.76	232	52	97.78
Retain	S0817	> 90% Utilize	9/4/2021	Male	Sep	South	"Voice,Data"	Karnataka	Week-36	22	3	45	44	47	50	81	90.47	2.43	199	919.53	178	51.4	97.78
Retain	S0376	> 90% Utilize	4/22/2021	Male	Apr	West	"Voice,Data"	Goa	Week-17	26	3	45	44	46	51	79	89.33	2.53	199	1343.31	176	73.5	97.78
Retain	S1086	> 90% Utilize	1/1/2021	Male	Jan	West	"Voice,Data"	Maharashtra	Week-1	23	3	45	45	94	51	55	93.36	2.54	199	1140.69	200	48.67	100.00
Retain	S1065	> 90% Utilize	6/23/2021	Male	Jun	West	"Voice,Data"	Maharashtra	Week-26	18	3	45	43	87	51	58	88.69	2.83	199	1561.16	196	73.5	95.56
Retain	S0453	> 90% Utilize	8/15/2021	Male	Aug	West	"Voice,Data"	Gujarat	Week-34	18	3	45	45	70	69	61	85.71	2.78	199	1057.33	200	44.67	100.00
Retain	S0469	> 90% Utilize	5/9/2021	Male	May	West	"Voice,Data"	Gujarat	Week-20	21	3	45	45	76	97	67	96.61	2.36	199	1435.72	240	90	100.00
